ID,Title,Beginning Date,Culture,Country,Medium,Classificatiion
421401,"John Arkins, Denver Rocky Mountain News, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421432,"Samuel Bowles, Springfield Republican, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421407,"James Gordon Bennett, The New York Herald, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421402,"Lewis Baker, St. Paul Daily Globe, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
422261,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422255,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422243,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422262,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422256,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422279,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422245,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422257,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422259,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422246,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422254,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422280,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422260,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
422258,From the Girls and Children series (N58) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1887,,,Commercial color lithograph,Prints
421435,"George W. Childs, Philadelphia Public Ledger, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421459,"Joseph R. Hawley, The Hartford Courant, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421455,"Allan Forman, The New York Journalist, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421450,"F.W. Dawson, The Charleston News and Courier, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421458,"Murat Halstead, The Cincinnati Commercial Gazette, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421449,"Charles A. Dana, The New York Sun, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421456,"G.C. Goodwin, The Salt Lake City Tribune, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421447,"A.S. Colyar, The Nashville Daily American, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421448,"Edwin Cowles, The Cleveland Leader, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421457,"Henry W. Grady, The Atlanta Constitution, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421451,"M.H. de Young, San Francisco Chronicle, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421581,"Melville E. Stone, The Chicago Daily News, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421582,"Charles H. Taylor, The Boston Daily Globe, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421566,"William Purcell, The Rochester Union and Advertiser, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421547,"Page McCarty, The Richmond Daily Times, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421564,"Oswald Ottendorfer, New Yorker Staats-Zeitung, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421562,"Crosby S. Noyes, The Washington Evening Star, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421584,"R. T. Van Horn, Kansas City Daily Journal, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421545,"George R. Jones, The New York Times, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421571,"Whitelaw Reid, New York Tribune, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421544,"Charles H. Jones, Jacksonville Times Union, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421557,"William Penn Nixon, The Chicago Daily Inter-Ocean, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421565,"Joseph Pulitzer, The New York World, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421573,"Richard H. Silvester, The Washington Post, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421552,"Joseph Medill, The Chicago Tribune, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421553,"John C. New, The Indianapolis Journal, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421572,"O.H. Rothaker, The Omaha Republican, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421550,"John R. McLean, The Cincinnati Enquirer, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421567,"William E. Quinby, Detroit Free Press, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421575,"William M. Singerly, The Philadelphia Record, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421577,"Charles Emory Smith, The Philadelphia Press, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421576,"John A. Sleicher, Albany Evening Journal, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
421585,"Henry Watterson, The Louisville Courier Journal, from the American Editors series (N35) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
406877,"Versailles, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406882,"Catalonia, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406872,"Oporto, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406871,"Trieste, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406884,"Calais, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406875,"Paris, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406881,"New Orleans, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406866,"Smyrna, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406868,"St. Etienne, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406880,"Hamburg, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406870,"Rouen, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406878,"Boston, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406883,"Naples, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406869,"Carrara, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406874,"Toulouse, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406876,"Frankfurt, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406879,"Lyons, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406873,"Biscay, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406922,"Buenos Aires, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406925,"Ostend, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406926,"Valparaiso, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406904,"Geneva, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406913,"New Guatemala, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406907,"Amsterdam, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406886,"San Francisco, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406895,"Algiers, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406893,"St. Louis, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406890,"Baltimore, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406915,"Leghorn, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406898,"Bremen, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406916,"Dublin, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406885,"Washington, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406906,"Bordeaux, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406927,"Corsica, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406905,"Modena, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406914,"Strasburg, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406899,"Edinburgh, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406920,"Marseilles, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406908,"Amiens, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407149,"Venezuela, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407117,"United States, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407156,"Brazil, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407155,"Chile, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407162,"Royal Standard, Great Britain, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407161,"San Domingo, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407150,"Nicaragua, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407144,"Bolivia, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407157,"Argentine Republic, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407145,"Uruguay, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407151,"Mexico, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407163,"Royal Standard, Great Britain, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407146,"Paraguay, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407153,"United States of Columbia, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407159,"Cuba, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407148,"Guatemala, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407152,"Ecuador, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407154,"Peru, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407160,"Haiti, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407237,"Holland, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407232,"Norway, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407206,"Ireland, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407207,"New Zealand, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407231,"Switzerland, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407236,"Belgium, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407204,"Royal Standard, Great Britain, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407205,"Scotland, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407233,"Sweden, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407234,"Denmark, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407203,"England, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407269,"Romania, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407235,"Belgium, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407238,"Holland, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407264,"Austria, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407275,"Persia, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407239,"France, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407270,"Liberia, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407263,"Italy, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407245,"Papal Standard, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407242,"Spain, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407240,"France, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407283,"Hawaiian Islands, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407277,"China, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407281,"Japan, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407246,"Italy, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407276,"Turkey, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407282,"Korea, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407265,"Austria, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407271,"Morocco, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407243,"Portugal, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407278,"Japan, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407244,"Pontifical States, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407266,"Germany, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407272,"Egypt, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407285,"Egypt, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407274,"Siam, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407280,"Japan, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407268,"Greece, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
407267,"Russia, from Flags of All Nations, Series 1 (N9) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406896,"Rotterdam, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406892,"Chicago, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406921,"London, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406917,"Nice, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406919,"Montevideo, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406891,"New York, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406894,"Philadelphia, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406924,"Mecca, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406923,"Genoa, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406897,"Havana, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
406928,"Jerusalem, from the City Flags series (N6) for Allen & Ginter Cigarettes Brands",1887,,,Commercial color lithograph,Prints
410211,"George F. Slosson, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410218,"J.L. Malone, Pool Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410205,"William Sexton, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410201,"Dr. William Frank Carver, Rifle Shooter, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410212,"Frank B. ""Yank"" Adams, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410217,"Albert Frey, Pool Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410207,"Maurice Vignaux, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410209,"Joseph Dion, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410202,"Hon. William Frederick Cody (Buffalo Bill), Rifle Shooter, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410203,"Miss Annie Oakley, Rifle Shooter, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410210,"Maurice Daly, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410208,"Jacob Schaefer, Billiard Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410141,"Charles Comiskey, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410147,"Edward ""Ned"" Hanlan, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410135,"John Clarkson, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410148,"Wallace Ross, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410136,"Timothy Keefe, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410137,"Joseph Mulvey, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410143,"William Beach, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410132,"Charles W. Bennett, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410138,"Adrian ""Cap"" Anson, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410145,"John Teemer, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410133,"John M. Ward, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410139,"Captain Jack Glasscock, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410134,"Mike ""King"" Kelly, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410146,"E.A. Trickett, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410140,"Robert Lee ""Bob"" Caruthers, Baseball Player, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410191,"Jimmy Carney, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410155,"John McKay, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410185,"Young Bibby (George Mehling), Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410197,"Captain Adam Henry Bogardus, Rifle Shooter, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410156,"George Bubear, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410192,"Jack Dempsey, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410180,"William Muldoon, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410153,"George H. Hosmer, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410152,"Jacob Gaudaur, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410193,"Ike Weir, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410181,"Theodore Bauer, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410154,"Albert Hamm, Oarsman, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410158,"Joe Acton, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410187,"John L. Sullivan, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410194,"Jack McAuliffe, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410195,"Joe Lannon, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410183,"J.H. McLaughlin, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410196,"Jimmy Carroll, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410188,"Jake Kilrain, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410184,"John McMahon, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410182,"Matsuda Sorakichi, Wrestler, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410189,"Jem Smith, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
410190,"Charlie Mitchell, Pugilist, from World's Champions, Series 1 (N28) for Allen & Ginter Cigarettes",1887,,,Commercial color lithograph,Prints
